ID,Cluster,Age_Grp,Gender,ADC,Reg_Flv,Reg_Len,Reg_PrcComb,Reg_Barrel,Reg_Tar,HH_Inc,Mon_Allowance,Org_1,Org_2,Org_4,Org_8,Org_12,Org_13,Org_14,Org_15,Org_16,Org_19,Org_20,Org_22,Org_23,Org_24,Org_29,Org_32,Org_34,Org_37,Org_38,Org_39,Org_40,Org_44,Org_45,Org_48,Org_50,Org_51,Org_52,Org_55,Org_56,Org_58,Org_59,Org_60
"2,887",Clus 3,G 6,G 1,5,G 1,G 2,G 2,G 1,G 1,G 3,G 1,1,0,-1,0,-1,1,0,1,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,1,0,0,1,0,1,0,0,1,-1
"2,921",Clus 1,G 5,G 2,15,G 1,G 1,G 1,G 1,G 2,G 3,G 5,0,-1,0,0,-1,0,0,1,1,0,-1,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,0,1,0,1,1,1,1,-1
"3,005",Clus 2,G 10,G 2,10,G 2,G 1,G 1,G 1,G 4,G 10,G 4,0,0,0,0,0,0,0,0,1,-1,0,0,-1,1,0,0,1,0,-1,0,0,1,1,0,-1,0,0,0,0,0,0,-1
"3,039",Clus 1,G 6,G 1,7,G 1,G 1,G 1,G 1,G 3,G 5,G 5,-1,-1,1,0,0,-1,0,0,1,0,0,0,-1,0,1,0,0,0,0,-1,-1,0,1,-1,0,1,1,1,1,0,1,-1
"3,054",Clus 4,G 7,G 2,30,G 2,G 2,G 2,G 1,G 1,G 2,G 1,1,-1,-1,0,0,-1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,-1,0,0,0,1,0,0
"3,058",Clus 4,G 10,G 2,20,G 2,G 1,G 2,G 1,G 2,G 6,G 6,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-1,-1,1,1,0,-1,-1,1,1,1,1,-1,-1
"3,064",Clus 1,G 6,G 1,3,G 1,G 1,G 1,G 1,G 3,G 5,G 1,-1,-1,0,1,0,1,0,0,-1,-1,0,0,0,0,1,1,0,-1,0,0,-1,0,1,0,-1,-1,0,1,0,0,1,-1
"3,065",Clus 4,G 8,G 2,1,G 2,G 1,G 2,G 1,G 2,G 2,G 1,0,0,-1,1,0,-1,1,0,1,0,0,0,0,0,1,-1,0,-1,0,-1,0,0,0,0,-1,-1,1,1,1,0,0,-1
"3,067",Clus 5,G 6,G 2,30,G 2,G 1,G 1,G 1,G 4,G 6,G 4,-1,-1,-1,0,0,0,0,0,1,-1,0,-1,0,0,0,1,0,1,-1,-1,0,1,1,0,0,0,1,1,1,1,0,-1
"3,074",Clus 1,G 6,G 1,20,G 2,G 2,G 1,G 1,G 3,G 8,G 16,0,0,-1,0,0,1,0,0,-1,0,-1,0,-1,0,1,0,0,-1,1,0,0,1,1,-1,-1,-1,0,1,0,-1,0,0
"3,087",Clus 2,G 5,G 2,15,G 2,G 2,G 2,G 1,G 3,G 5,G 2,0,0,0,0,0,1,-1,-1,0,0,0,-1,0,1,0,0,0,0,-1,0,0,0,1,1,-1,-1,0,0,1,0,0,-1
"3,088",Clus 1,G 4,G 2,6,G 1,G 1,G 1,G 3,G 3,G 7,G 3,-1,-1,-1,0,0,0,0,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1,1,0,1,-1
"3,109",Clus 3,G 6,G 1,10,G 2,G 2,G 1,G 1,G 1,G 2,G 1,0,0,0,0,0,0,-1,1,1,0,0,-1,-1,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,1,1,1,0,-1
"3,116",Clus 3,G 5,G 1,1,G 1,G 1,G 1,G 1,G 3,G 4,G 2,0,0,0,0,-1,0,0,1,0,1,0,0,-1,-1,0,-1,0,-1,-1,0,-1,0,1,-1,1,1,0,1,-1,1,1,0
"3,123",Clus 3,G 5,G 2,20,G 1,G 2,G 1,G 1,G 3,G 2,G 3,1,-1,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,1,1,1,1,-1
"3,141",Clus 2,G 6,G 2,20,G 2,G 1,G 2,G 1,G 1,G 6,G 10,0,0,0,0,-1,0,1,0,1,1,-1,-1,-1,0,0,0,0,0,-1,0,0,1,1,-1,-1,-1,1,1,1,1,0,-1
"3,160",Clus 1,G 6,G 1,15,G 2,G 1,G 1,G 1,G 4,G 6,G 2,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,-1,0,-1,-1,-1,0,0,1,0,0,1,1,1,0,0,1,-1
"3,180",Clus 3,G 6,G 1,10,G 1,G 1,G 2,G 1,G 3,G 3,G 2,0,-1,0,0,0,-1,0,1,1,0,0,1,-1,0,-1,0,0,0,0,0,0,-1,0,-1,1,1,0,0,1,0,1,-1
"3,184",Clus 4,G 7,G 2,20,G 2,G 1,G 2,G 1,G 1,G 5,G 3,-1,-1,-1,0,-1,1,-1,0,0,0,-1,0,0,1,0,0,0,0,-1,0,1,0,0,1,-1,0,0,1,1,1,-1,-1
"3,206",Clus 5,G 6,G 2,20,G 1,G 2,G 1,G 2,G 1,G 4,G 4,1,0,0,0,0,-1,1,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,1,1,1,1,-1
"3,207",Clus 1,G 7,G 2,3,G 2,G 1,G 1,G 1,G 4,G 2,G 1,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,1,0,1,0,0,-1,0,-1,0,0,0,-1,-1,1,0,0,0,0
"3,230",Clus 1,G 6,G 2,30,G 1,G 1,G 2,G 1,G 1,G 8,G 4,0,-1,-1,0,-1,0,-1,0,0,1,-1,0,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,1,1,1,1,0,-1
"3,233",Clus 3,G 3,G 1,10,G 1,G 1,G 2,G 1,G 4,G 7,G 1,0,-1,-1,1,0,0,-1,1,0,0,-1,0,0,-1,-1,0,0,0,0,1,-1,0,1,0,0,0,0,1,1,1,1,-1
"3,249",Clus 1,G 4,G 1,10,G 1,G 2,G 1,G 1,G 3,G 5,G 3,0,-1,0,0,0,-1,-1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,-1,0,-1,1,0,-1,0,1,0,0,0
"3,251",Clus 3,G 6,G 1,4,G 1,G 2,G 1,G 1,G 3,G 2,G 1,1,0,-1,1,0,0,-1,1,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,0,1,0,1,0,1,1,0,1,1,-1
"3,253",Clus 2,G 5,G 2,20,G 1,G 1,G 1,G 1,G 3,G 4,G 4,-1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,0,-1,-1,0,0,0,1,0,0,0,0,1,1,0,1,-1
"3,259",Clus 1,G 9,G 2,20,G 2,G 2,G 2,G 1,G 1,G 5,G 2,0,-1,-1,0,0,0,-1,1,0,0,-1,0,0,1,0,-1,0,0,-1,1,1,0,0,0,1,1,0,1,1,1,1,-1
"3,266",Clus 3,G 5,G 1,15,G 1,G 2,G 1,G 3,G 1,G 7,G 1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,0,1,1,-1
"3,276",Clus 3,G 8,G 1,15,G 2,G 2,G 2,G 1,G 3,G 4,G 2,1,-1,-1,0,0,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,-1,-1,0,0,-1,1,0,0,0,1,1,0,0,1,-1
"3,277",Clus 3,G 7,G 1,3,G 2,G 1,G 1,G 1,G 3,G 2,G 7,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,-1,0,-1,0,0,0,-1,1,0,0,0,0,1,0,1,0,-1
"3,291",Clus 4,G 10,G 2,15,G 2,G 2,G 2,G 1,G 2,G 10,G 3,-1,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,1,0,-1,-1,0,0,1,0,-1,-1,1,0,0,1,-1,-1
"3,293",Clus 5,G 6,G 2,10,G 1,G 1,G 1,G 1,G 3,G 4,G 4,0,-1,-1,0,0,-1,-1,0,1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,1,1,-1
"3,321",Clus 3,G 5,G 1,10,G 1,G 2,G 2,G 1,G 1,G 4,G 1,1,0,-1,0,0,-1,-1,1,0,0,-1,0,-1,-1,-1,0,-1,0,0,0,-1,1,1,-1,1,1,0,0,0,1,0,0
"3,337",Clus 3,G 6,G 1,10,G 1,G 2,G 2,G 1,G 1,G 2,G 1,0,0,0,0,-1,0,-1,0,0,-1,0,0,-1,0,1,1,-1,-1,0,-1,1,-1,1,0,1,0,0,1,0,1,1,-1
"3,346",Clus 2,G 3,G 2,5,G 2,G 1,G 2,G 1,G 2,G 7,G 3,-1,-1,-1,0,1,0,0,0,1,-1,0,-1,-1,1,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0
"3,353",Clus 5,G 9,G 2,10,G 2,G 1,G 2,G 1,G 1,G 11,G 6,0,0,-1,1,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,1,0,0,1,1,1,1,0,-1
"3,359",Clus 1,G 3,G 1,10,G 1,G 1,G 1,G 1,G 2,G 4,G 1,-1,0,-1,0,0,-1,1,-1,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,0,0,1,0,1,1,1,0,-1
"3,369",Clus 4,G 8,G 2,20,G 2,G 1,G 2,G 1,G 1,G 6,G 1,-1,-1,-1,1,0,0,0,0,1,-1,-1,0,-1,1,0,0,0,-1,0,1,0,0,1,0,-1,0,1,0,1,1,0,0
"3,389",Clus 3,G 6,G 2,10,G 1,G 2,G 2,G 1,G 1,G 6,G 1,0,0,-1,0,0,-1,0,1,1,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,-1
"3,395",Clus 3,G 6,G 1,7,G 1,G 1,G 1,G 1,G 2,G 5,G 2,0,0,-1,1,0,0,0,1,0,0,-1,0,-1,-1,0,-1,0,-1,0,-1,0,0,0,0,1,0,0,0,1,1,1,0
"3,412",Clus 5,G 9,G 2,6,G 2,G 1,G 1,G 1,G 2,G 4,G 5,0,0,0,1,-1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,0,-1,0,1,-1,-1,0,0,1,1,1,0,-1
"3,423",Clus 5,G 6,G 1,6,G 1,G 2,G 2,G 1,G 1,G 1,G 1,1,0,-1,0,1,0,-1,0,0,0,-1,0,0,0,0,-1,0,-1,-1,0,0,0,1,0,-1,-1,0,0,1,1,1,-1
"3,424",Clus 4,G 10,G 2,30,G 2,G 1,G 2,G 1,G 2,G 3,G 3,-1,-1,-1,0,0,0,-1,0,1,0,-1,0,0,0,1,-1,0,0,-1,0,0,0,1,0,0,0,0,1,1,1,0,-1
"3,427",Clus 4,G 6,G 2,10,G 2,G 2,G 2,G 1,G 1,G 6,G 4,-1,-1,-1,0,-1,-1,0,1,1,-1,0,-1,-1,-1,1,0,0,0,-1,0,0,0,1,0,0,0,1,1,1,1,1,-1
"3,433",Clus 2,G 10,G 2,20,G 2,G 1,G 2,G 1,G 3,G 2,G 3,-1,-1,0,0,0,0,-1,0,1,0,-1,0,0,1,0,-1,1,0,-1,0,0,0,0,0,-1,0,-1,1,1,1,-1,-1
"3,447",Clus 3,G 9,G 1,5,G 2,G 2,G 2,G 1,G 3,G 8,G 2,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,1,0,1,0,-1,-1,0,1,0,1,0,0
"3,463",Clus 1,G 6,G 2,20,G 1,G 1,G 1,G 1,G 3,G 4,G 3,-1,-1,-1,1,0,0,-1,-1,1,1,-1,-1,0,1,0,-1,0,-1,-1,0,0,1,1,0,0,1,0,0,1,0,1,-1
"3,464",Clus 3,G 6,G 1,15,G 1,G 2,G 1,G 2,G 1,G 9,G 5,0,1,-1,0,0,0,-1,0,0,0,-1,0,-1,-1,0,0,0,-1,1,0,0,-1,1,-1,0,1,0,0,0,1,1,-1
"3,494",Clus 4,G 7,G 2,30,G 2,G 1,G 2,G 1,G 3,G 7,G 2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,0,0,1,0,-1,-1
"3,497",Clus 2,G 7,G 2,20,G 2,G 1,G 1,G 1,G 3,G 7,G 14,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-1,-1,0,1,1,0,0,0,1,1,1,-1,-1
"3,506",Clus 3,G 10,G 2,15,G 2,G 2,G 2,G 1,G 1,G 2,G 2,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,0,-1,1,1,0,1,0,0
"3,507",Clus 2,G 4,G 2,5,G 2,G 1,G 1,G 1,G 2,G 3,G 5,-1,-1,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,1,1,0,-1
"3,540",Clus 4,G 9,G 1,10,G 2,G 1,G 2,G 1,G 1,G 4,G 2,-1,-1,0,1,1,0,0,1,0,1,-1,0,-1,1,0,-1,0,0,-1,0,0,0,0,-1,0,-1,0,1,1,1,-1,-1
"3,548",Clus 3,G 6,G 1,10,G 1,G 2,G 1,G 2,G 1,G 9,G 2,0,0,-1,1,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,1,0,0,1,1,1,1,-1
"3,554",Clus 3,G 7,G 2,9,G 2,G 1,G 2,G 1,G 1,G 3,G 4,0,0,-1,1,0,-1,0,1,0,0,-1,0,-1,0,0,1,-1,-1,-1,1,0,-1,1,0,0,0,0,1,1,1,0,0
"3,560",Clus 1,G 8,G 2,11,G 2,G 2,G 2,G 1,G 4,G 12,G 14,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1
"3,576",Clus 3,G 8,G 1,15,G 2,G 2,G 2,G 1,G 1,G 8,G 2,1,-1,0,0,-1,0,-1,1,-1,1,-1,0,-1,0,0,0,0,-1,0,0,0,0,1,1,0,0,1,1,-1,1,0,0
"3,582",Clus 4,G 9,G 1,4,G 2,G 2,G 2,G 1,G 1,G 4,G 1,0,-1,0,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,-1,0,0,0,-1,1,0,0,-1,1,1,0,0,0,-1
"3,599",Clus 4,G 4,G 1,10,G 2,G 1,G 1,G 1,G 4,G 2,G 3,0,-1,0,1,0,1,-1,-1,1,-1,-1,0,-1,1,0,0,0,0,0,1,1,-1,1,0,-1,-1,0,0,1,1,-1,-1
"3,680",Clus 1,G 4,G 2,20,G 1,G 2,G 1,G 1,G 2,G 5,G 6,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,1,0,-1,0,0,0,0,1,0,-1,1,0,0,0,0
"3,697",Clus 4,G 4,G 2,6,G 2,G 1,G 2,G 1,G 1,G 2,G 16,-1,-1,0,1,0,1,-1,0,0,1,0,0,-1,0,0,0,0,-1,0,-1,1,0,1,0,-1,0,1,1,0,0,0,-1
"3,703",Clus 2,G 8,G 2,40,G 2,G 3,G 3,G 1,G 4,G 5,G 5,0,0,0,-1,1,-1,1,0,1,0,-1,0,1,1,-1,0,0,1,0,-1,0,1,1,1,0,0,0,0,0,0,0,-1
"3,718",Clus 2,G 8,G 2,10,G 2,G 1,G 2,G 1,G 3,G 9,G 4,0,0,0,1,0,-1,1,0,1,0,0,-1,1,0,0,0,0,0,-1,-1,0,0,0,1,-1,0,1,0,1,1,0,0
"3,723",Clus 1,G 6,G 1,12,G 1,G 2,G 1,G 2,G 1,G 3,G 1,0,0,0,-1,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,1,1,1,1,1,0
"3,745",Clus 1,G 6,G 2,12,G 1,G 1,G 1,G 1,G 3,G 4,G 3,0,-1,-1,0,0,0,-1,0,1,1,0,-1,-1,0,-1,0,0,0,-1,-1,0,0,1,0,1,-1,0,0,0,1,1,-1
"3,750",Clus 2,G 9,G 2,20,G 2,G 1,G 2,G 1,G 4,G 11,G 6,0,-1,0,0,0,0,0,0,1,1,-1,1,0,0,0,-1,0,-1,-1,0,0,1,1,-1,0,-1,1,0,1,1,0,-1
"3,763",Clus 3,G 4,G 1,5,G 1,G 1,G 2,G 1,G 3,G 2,G 1,-1,0,0,0,-1,0,0,1,0,-1,0,-1,0,0,-1,0,-1,-1,0,0,0,0,1,0,0,1,1,1,0,1,1,-1
"3,772",Clus 2,G 4,G 1,15,G 1,G 2,G 2,G 3,G 2,G 3,G 1,0,0,0,1,0,-1,1,0,1,0,0,0,-1,0,1,0,0,0,-1,0,0,0,1,-1,0,-1,-1,1,1,0,1,0
"3,795",Clus 2,G 7,G 1,15,G 2,G 1,G 1,G 1,G 2,G 4,G 5,0,-1,0,0,-1,1,0,0,0,0,-1,-1,0,1,0,0,0,0,-1,0,0,1,1,0,-1,-1,0,1,1,1,-1,0
"3,805",Clus 2,G 4,G 2,16,G 2,G 1,G 2,G 1,G 4,G 4,G 3,0,-1,1,-1,0,0,0,0,1,0,0,-1,0,1,1,0,1,0,-1,-1,1,1,1,0,-1,-1,0,0,0,0,0,-1
"3,807",Clus 4,G 9,G 2,20,G 2,G 1,G 2,G 1,G 4,G 4,G 2,0,-1,0,0,0,-1,0,1,0,1,-1,-1,0,0,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,1,1,0,0,0,-1
"3,836",Clus 1,G 4,G 2,10,G 2,G 1,G 1,G 1,G 3,G 7,G 17,-1,-1,-1,0,0,1,0,0,0,0,-1,0,-1,-1,0,1,0,0,-1,-1,1,0,1,-1,0,-1,0,1,1,1,0,-1
"3,837",Clus 3,G 3,G 1,5,G 1,G 2,G 1,G 2,G 1,G 3,G 1,1,1,0,0,-1,1,0,0,-1,0,0,-1,-1,0,0,0,0,-1,0,-1,0,0,1,0,1,1,0,1,0,0,1,0
"3,847",Clus 1,G 8,G 2,10,G 2,G 2,G 2,G 1,G 1,G 5,G 3,1,-1,0,0,0,0,0,0,-1,0,-1,-1,1,-1,1,0,-1,0,-1,-1,0,-1,1,1,0,0,0,1,1,1,0,0
"3,882",Clus 4,G 4,G 1,5,G 2,G 1,G 2,G 1,G 2,G 2,G 2,-1,-1,0,1,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,1,0,-1,-1,1,0,0,1,0,-1
"3,897",Clus 5,G 6,G 2,15,G 1,G 2,G 2,G 1,G 1,G 4,G 3,1,-1,0,0,0,1,0,0,1,0,-1,0,-1,0,0,0,1,0,-1,-1,0,0,1,0,1,0,0,0,1,1,1,-1
"3,898",Clus 3,G 10,G 1,20,G 2,G 1,G 2,G 1,G 1,G 6,G 4,-1,-1,-1,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,-1,-1,0,0,0,1,-1,0
"3,910",Clus 4,G 8,G 2,6,G 2,G 1,G 2,G 1,G 1,G 12,G 6,0,0,-1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,1,1,-1,-1,-1,1,0,1,1,-1,-1
"3,941",Clus 1,G 5,G 2,18,G 2,G 2,G 2,G 1,G 1,G 3,G 2,1,-1,0,0,0,-1,0,0,0,1,0,-1,0,0,-1,-1,0,0,-1,0,0,-1,1,1,0,0,1,1,0,1,0,0
"3,953",Clus 2,G 4,G 1,10,G 2,G 1,G 1,G 1,G 4,G 2,G 1,0,-1,-1,0,-1,0,0,-1,1,0,0,0,-1,1,1,-1,0,-1,-1,1,0,0,1,0,-1,-1,0,0,1,-1,-1,1
"3,961",Clus 3,G 3,G 2,20,G 1,G 1,G 1,G 1,G 3,G 11,G 3,-1,-1,0,0,-1,0,0,0,1,0,-1,0,-1,0,1,0,-1,-1,-1,0,0,0,1,0,1,1,-1,1,0,0,1,0
"3,977",Clus 5,G 3,G 1,20,G 1,G 1,G 1,G 1,G 3,G 1,G 2,0,0,0,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,-1,-1,-1,0,-1,0,0,0,1,-1,1,1,1,1,-1
"3,985",Clus 5,G 5,G 1,30,G 1,G 1,G 3,G 1,G 3,G 3,G 3,-1,-1,0,0,1,0,-1,0,1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,1,-1,0,-1,-1,0,1,1,1,-1
"4,017",Clus 3,G 4,G 1,10,G 1,G 1,G 2,G 3,G 2,G 3,G 2,-1,1,0,1,-1,0,-1,0,0,1,0,0,-1,-1,0,-1,0,0,0,0,-1,-1,1,-1,0,1,0,1,1,0,1,0
"4,050",Clus 4,G 5,G 1,5,G 2,G 1,G 1,G 1,G 4,G 2,G 2,0,-1,-1,1,-1,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,1,1,1,0,-1
"4,051",Clus 1,G 4,G 2,7,G 1,G 2,G 1,G 1,G 3,G 7,G 11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,0,0,1,1,1,-1
"4,064",Clus 1,G 4,G 1,6,G 1,G 1,G 1,G 1,G 2,G 2,G 1,0,-1,-1,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,0,0,-1,1,0,1,0,0,1,1,1,1,-1
"4,070",Clus 2,G 7,G 2,25,G 2,G 1,G 2,G 1,G 2,G 3,G 5,-1,-1,-1,0,0,0,1,0,1,-1,0,0,1,0,0,-1,0,1,-1,0,0,0,1,0,0,0,0,-1,1,1,1,0
"4,078",Clus 5,G 3,G 1,4,G 1,G 1,G 1,G 1,G 4,G 4,G 3,0,-1,-1,0,0,0,-1,0,1,1,-1,-1,-1,0,1,0,0,0,-1,1,1,0,0,0,0,0,0,1,0,1,1,-1
"4,109",Clus 3,G 5,G 1,12,G 1,G 1,G 1,G 1,G 2,G 5,G 3,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,-1
"4,114",Clus 4,G 10,G 2,3,G 2,G 1,G 1,G 1,G 2,G 7,G 3,0,0,0,1,0,1,0,0,0,1,-1,0,-1,0,0,-1,1,0,-1,0,0,-1,0,0,-1,-1,1,1,1,1,-1,-1
"4,166",Clus 1,G 3,G 1,3,G 1,G 1,G 1,G 1,G 2,G 1,G 6,-1,0,0,1,-1,0,0,1,0,-1,0,-1,-1,0,0,0,0,-1,-1,0,0,0,1,0,1,1,1,-1,0,1,1,0
"4,174",Clus 1,G 3,G 2,10,G 2,G 1,G 1,G 1,G 4,G 1,G 3,1,0,0,0,-1,0,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"4,188",Clus 3,G 5,G 1,1,G 1,G 2,G 1,G 2,G 1,G 4,G 2,1,1,0,1,-1,-1,0,1,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"4,189",Clus 4,G 6,G 1,8,G 2,G 1,G 2,G 1,G 1,G 5,G 1,0,-1,-1,1,0,0,0,0,1,1,-1,0,-1,0,0,0,-1,-1,0,0,0,-1,1,0,-1,-1,0,1,1,1,-1,-1
"4,194",Clus 4,G 7,G 1,15,G 2,G 2,G 2,G 1,G 2,G 4,G 2,0,-1,-1,0,1,0,0,0,1,1,-1,0,-1,0,0,-1,0,0,0,0,-1,-1,1,0,-1,-1,0,1,1,0,-1,-1
"4,208",Clus 1,G 4,G 1,2,G 1,G 2,G 1,G 2,G 1,G 5,G 5,0,-1,0,0,-1,1,0,1,0,0,0,1,-1,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,1,1,1,1,1
"4,215",Clus 1,G 4,G 2,20,G 1,G 1,G 1,G 1,G 3,G 1,G 3,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,0,1,0,1,1,0,-1,0,0,1,0,-1,0,0,0,0,1,-1,0,-1
"4,217",Clus 4,G 8,G 2,20,G 2,G 2,G 2,G 1,G 2,G 3,G 3,0,0,-1,0,-1,0,0,0,1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,1,0,-1,-1,1,1,0,1,0,-1
"4,227",Clus 1,G 3,G 1,10,G 2,G 2,G 1,G 1,G 2,G 5,G 4,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,1,0,-1,0,0,1,1,1,0,0
"4,261",Clus 1,G 3,G 1,15,G 2,G 1,G 1,G 1,G 4,G 2,G 1,0,-1,-1,1,0,0,-1,0,1,-1,-1,1,0,-1,0,0,-1,0,0,1,1,0,0,1,-1,0,0,0,1,0,0,0
"4,299",Clus 3,G 5,G 1,5,G 2,G 2,G 2,G 1,G 1,G 9,G 6,0,0,0,0,-1,-1,-1,1,1,0,0,0,-1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,-1,1,1,1,1,0
"4,316",Clus 3,G 5,G 1,2,G 1,G 1,G 1,G 1,G 3,G 3,G 3,-1,-1,-1,0,0,0,0,1,0,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,1,-1
"4,319",Clus 2,G 9,G 1,7,G 2,G 1,G 2,G 1,G 3,G 4,G 3,0,-1,0,1,1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,1,0,1,-1,0,-1,1,1,1,0,0,0
"4,337",Clus 1,G 4,G 1,5,G 2,G 2,G 2,G 1,G 4,G 8,G 11,0,-1,1,0,-1,0,-1,0,1,0,0,0,0,0,1,1,1,0,0,-1,1,0,0,0,-1,0,0,0,-1,0,0,-1
"4,346",Clus 4,G 4,G 1,2,G 2,G 1,G 2,G 1,G 2,G 4,G 2,0,-1,0,0,0,0,0,0,0,1,-1,-1,0,0,0,-1,0,-1,-1,0,0,-1,0,0,0,0,1,1,1,1,-1,-1
"4,352",Clus 2,G 4,G 2,15,G 2,G 1,G 1,G 1,G 2,G 13,G 1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,-1,0,0,0,0,1,-1,-1,1,0,0,0,-1,-1
"4,356",Clus 2,G 4,G 2,20,G 2,G 1,G 1,G 1,G 4,G 4,G 3,0,-1,0,0,-1,1,0,0,1,-1,0,-1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,-1,1,-1,0,0,0,-1
"4,371",Clus 1,G 4,G 1,5,G 1,G 2,G 1,G 2,G 2,G 2,G 6,0,-1,-1,0,0,1,0,1,0,-1,-1,0,-1,-1,1,-1,0,-1,0,0,0,0,0,0,-1,-1,1,1,0,0,0,0
"4,376",Clus 4,G 9,G 2,30,G 2,G 2,G 2,G 1,G 1,G 10,G 5,0,0,-1,0,1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,-1,-1,1,1,1,1,-1,-1,1,1,1,1,0,-1
"4,407",Clus 1,G 4,G 2,2,G 1,G 1,G 2,G 1,G 1,G 3,G 4,-1,-1,-1,0,0,1,0,1,1,0,-1,-1,0,0,0,0,0,0,-1,0,0,1,1,0,1,0,0,1,1,1,1,-1
"4,410",Clus 3,G 4,G 1,10,G 1,G 1,G 1,G 1,G 3,G 2,G 5,0,-1,-1,0,0,0,0,0,1,0,-1,0,-1,0,1,0,0,-1,0,-1,0,-1,1,0,-1,-1,1,1,0,1,1,1
"4,445",Clus 1,G 4,G 2,20,G 1,G 1,G 2,G 1,G 1,G 4,G 6,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,1,0,0,-1,0,0,-1,-1,0,1,0,0,0,1,-1
